"step_number","title","type","duration","duration_secs","week_label","week_datetime","week_date","week_heading","step_url","step_content"
"1.1","What will you learn in this course?","Article","","","Week 1","2017-01-16","16 Jan","Week 1: What is Environmental Humanities?","https://www.futurelearn.com/courses/remaking-nature/2/steps/119886","[<div class=""a-step-title"">
                  <h1 class=""a-article-h1 title"">
                    What will you learn in this course?
                    <div class=""comments_link comments-link-heading""><a class=""link-to-comments"" aria-controls=""fl-comments-container"" href=""/courses/remaking-nature/2/steps/119886/comments#fl-comments""><div class=""a-loader"">
                      <span class=""a-loader__ball a-loader__ball--1""/>
                      <span class=""a-loader__ball a-loader__ball--2""/>
                      <span class=""a-loader__ball a-loader__ball--3""/>
                    </div>
                    <i class=""icon"" data-icon=""!"" aria-hidden=""true""/>
                    <span class=""comment-link-content"">
                      <span class=""is-visually-hidden"">View</span>
                      <span class=""comment_link_title"">49 comments</span>
                    </span>
                    </a>
                    <div class=""notch""/>
                    </div>
                  </h1>
                </div>
                ]"
"1.2","Pre-course survey","Exercise","","","Week 1","2017-01-16","16 Jan","Week 1: What is Environmental Humanities?","https://www.futurelearn.com/courses/remaking-nature/2/steps/157614","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>We are excited to work with such a broad, international group of learners and are undertaking research to understand who is learning with us, explore your different reasons for taking the course, and evaluate how well the course helps you to achieve your individual goals.</p>
                  
                  <p>To help us answer these questions, we invite you to complete our pre-course survey, which is linked below. If you do not wish to participate in the survey, you can move on to the next step.</p>
                </div>
                ]"
"1.3","Meet the team","Video","04:05",245,"Week 1","2017-01-16","16 Jan","Week 1: What is Environmental Humanities?","https://www.futurelearn.com/courses/remaking-nature/2/steps/119887","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6075071/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6075071/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"1.4","Planet in crisis","Discussion","","","Week 1","2017-01-16","16 Jan","Week 1: What is Environmental Humanities?","https://www.futurelearn.com/courses/remaking-nature/2/steps/119877","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>Let&#8217;s get started! In this course we&#8217;ll be asking you to take an active role in your own learning &#8212; to investigate some issues that concern you, to go out into the world and make observations about these issues, to discuss your observations with others in the course, and to start testing out some creative interventions. So we start the course with a very practical activity.</p>
                  
                  <h2 id=""a-planet-in-crisis"">A planet in crisis?</h2>
                  <p>Yes, there are a lot of bad things happening out there; we read about them every day. As you&#8217;ll come to see in this course, environmental issues sit at the nexus of science, culture, society and human value systems. Issues like climate change, biodiversity loss and pollution have a wide range of causes and effects and generate diverse opinions and attitudes. So how do we start to identify and untangle these different influences?</p>
                  
                  <p>This activity involves evaluating information about environmental issues as reported in the popular news media.  The news articles will help you build familiarity with these issues and also enable us to have discussions about the entanglements between science and humanities, facts and values, in each of these cases.</p>
                  
                  <p>In what is now being called a <a href=""https://www.scientificamerican.com/article/post-truth-a-guide-for-the-perplexed/"">&#8220;post-truth&#8221; era</a> the task of critically analysing news media is particularly important. The main thing we hope you take away from this activity is a newfound sensitivity to all the complex interacting factors at play in different environmental situations.</p>
                  
                  <h3 id=""step-1""><strong>Step 1:</strong></h3>
                  
                  <blockquote>
                    <p>Pick out one of these popular news articles that sounds interesting to you:</p>
                  
                    <ul>
                      <li>
                        <p><a href=""https://www.theguardian.com/sustainable-business/2016/nov/01/great-barrier-reef-why-are-government-and-business-perpetuating-the-big-lie"">Great Barrier Reef: why are government and business perpetuating the big lie?</a></p>
                      </li>
                      <li>
                        <p><a href=""http://news.xinhuanet.com/english/2016-11/17/c_135837734.htm"">China&#8217;s gene-editing trial on humans attracts worldwide attention</a></p>
                      </li>
                      <li>
                        <p><a href=""https://www.theatlantic.com/science/archive/2016/12/the-fall-of-the-giraffe/510062/"">Giraffes Edge Closer to Extinction</a></p>
                      </li>
                      <li>
                        <p><a href=""http://www.nytimes.com/2016/12/04/us/federal-officials-to-explore-different-route-for-dakota-pipeline.html"">Protesters Gain Victory in Fight Over Dakota Access Oil Pipeline
                  </a></p>
                      </li>
                      <li>
                        <p><a href=""http://www.reuters.com/article/us-australia-landrights-indigenous-idUSKCN10S1PD"">Indigenous Australians fight nuclear dump plan on &#8216;sacred land&#8217;</a></p>
                      </li>
                    </ul>
                  </blockquote>
                  
                  <h3 id=""step-2""><strong>Step 2:</strong></h3>
                  
                  <blockquote>
                    <p>Take a look at your article, but don&#8217;t panic! Slow down and take a more analytical attitude. As you read, ask yourself the following questions:</p>
                  
                    <ul>
                      <li>Who are the stakeholders &#8212; i.e., the different entities with an interest or concern in the issue?</li>
                      <li>What kinds of knowledge are being drawn upon (for example, scientific, legal, aesthetic, cultural&#8230;)?</li>
                      <li>How do you see scientific facts and human value systems interacting in this situation?</li>
                    </ul>
                  
                    <p>Take some time to critically reflect on all the different forces at play in your article.</p>
                  </blockquote>
                  
                  <h3 id=""step-3""><strong>Step 3:</strong></h3>
                  
                  <blockquote>
                    <p>Share your answers and observations in the discussion for this step (make sure you mention which article you picked!).</p>
                  </blockquote>
                  
                  <p>As you&#8217;ll come to see in this course, the entanglement between facts and values, science and humanities, is at the heart of this emerging Environmental Humanities field.</p>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"1.5","Introduction to Environmental Humanities","Video","03:13",193,"Week 1","2017-01-16","16 Jan","Week 1: What is Environmental Humanities?","https://www.futurelearn.com/courses/remaking-nature/2/steps/119879","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6075097/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6075097/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"1.6","Thinking through the environment, unsettling the humanities","Article","","","Week 1","2017-01-16","16 Jan","Week 1: What is Environmental Humanities?","https://www.futurelearn.com/courses/remaking-nature/2/steps/157389","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>Read the five-page article, &#8220;<a href=""http://environmentalhumanities.org/arch/vol1/EH1.1.pdf"">Thinking through the Environment,  Unsettling the Humanities</a>,&#8221; to gain greater understanding of drivers of the emerging field of Environmental Humanities.</p>
                  
                  <p>The article was written in 2012 for the inaugural issue of the <em>Environmental Humanities Journal</em> by a team of leading Environmental Humanities scholars, including three educators from this MOOC&#8212;Thom Van Dooren, Deborah Bird Rose and Matt Kearnes. It begins with a brief overview of how and why the field of Environmental Humanities emerged and then discusses some of the key aims of the field.</p>
                  
                  <p>Although the authors state that interest in environmental issues has grown within different disciplines&#8212;resulting in sub-disciplines such as environmental history, political ecology and eco-criticism&#8212;they point out that environmental humanities &#8220;is a result of something more than the growth of work within a range of distinct disciplinary areas&#8221;.  <sup><a href=""#references"">[1]</a></sup> They state:</p>
                  
                  <blockquote>
                    <p><em>In many ways it is not yet clear what the environmental humanities are or will become. On one level, the environmental humanities might be understood as a useful <strong>umbrella</strong>, bringing together many sub-fields that have emerged over the past few decades and facilitating new conversations between them. On another, perhaps more ambitious level, the environmental humanities also challenges these disciplinary fields of inquiry, functioning as a <strong>provocation</strong> to a more interdisciplinary set of interventions directed toward some of the most pressing issues of our time. Both approaches are currently cohabiting under the one banner.</em><sup><a href=""#references"">[2]</a></sup></p>
                  </blockquote>
                  
                  <p>The field of Environmental Humanities (EH) has rapidly evolved since the article was written in 2012, but the description of the two levels that environmental humanities operates on&#8212;as umbrella and as a provocation&#8212;still holds.</p>
                  
                  <p>In the next few steps, you will see examples of some of the key environmentally focused sub-disciplines and sub-fields that Environmental Humanities brings together, such as Environmental History, Eco-Criticism and Environmental Philosophy. Please note, it is not an exhaustive list (for example, art is not included here as we explore art in later weeks, e.g. in <a href=""https://www.futurelearn.com/courses/remaking-nature/2/steps/119915"">Step 4.4</a>). In Week 3 we will focus on the more ambitious interdisciplinary aim of Environmental Humanities and consider how EH challenges disciplinary fields of inquiry.</p>
                  
                  <blockquote>
                    <h2 id=""what-do-you-think""><strong>What do you think?</strong></h2>
                  
                    <p>What were your key take aways from the article? What questions do you still have about this emerging field?</p>
                  </blockquote>
                  
                  <h3 id=""references"">References</h3>
                  <ol>
                    <li><a href=""#top"">&#8593;</a> Deborah Bird Rose, Thom van Dooren, Matthew Chrulew, Stuart Cooke, Matthew Kearnes, and Emily O&#8217;Gormand, &#8220;<a href=""http://environmentalhumanities.org/arch/vol1/EH1.1.pdf"">Thinking Through the Environment, Unsettling the Humanities</a>,&#8221; <em>Environmental Humanities</em> 1 (2012): 2</li>
                    <li><a href=""#top"">&#8593;</a> Ibid: 5</li>
                  </ol>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"1.7","Environmental history","Article","","","Week 1","2017-01-16","16 Jan","Week 1: What is Environmental Humanities?","https://www.futurelearn.com/courses/remaking-nature/2/steps/151891","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>The first sub-discipline that we will introduce is Environmental History.</p>
                  
                  <p>Why is history important in understanding contemporary environmental issues? A leading Australian scholar of environmental and natural resource policy, Stephen Dovers, offers us one important answer:</p>
                  
                  <blockquote>
                    <p><em>&#8230;knowing more about how we got where we are might tell us more about ourselves. Pragmatically, this may be one more perspective we can bring to bear in our quest to solve the environmental problems of the present. An environmental issue without a past is altogether as mysterious as a person without a past.</em> <sup><a href=""#references"">[1]</a></sup></p>
                  </blockquote>
                  
                  <p>The discipline of Environmental History developed in the 1960s and 1970s as a sub-discipline of History. However, early forms of Environmental History also existed in other disciplines, such as Geography. One of the prominent features of environmental history is the way in which the environment is depicted as active, rather than passive. Tom Griffiths, a prominent Australian Environmental Historian, writes that, in history writing, nature has often been a &#8220;stage and setting for the human drama.&#8221;<sup><a href=""#references"">[2]</a></sup> In contrast, environmental historians seek to enrol an active nature in their historical accounts. In particular, environmental historians often travel between timescales, integrating human stories with geological and evolutionary time frames and planetary processes. However, as Griffiths writes, &#8220;environmental history remains, at heart, one of the humanities, concerned with cultural, moral, economic and political questions, and founded in narrative.&#8221;<sup><a href=""#references"">[3]</a></sup></p>
                  
                  <p>As implied in the quote by Griffiths, many environmental historians also emphasise a commitment to narrative. One of the best known American environmental historians, William Cronon, states that &#8220;the special task of environmental history is to assert that stories about the past are better, all other things being equal, if they increase our attention to nature and the place of people within it.&#8221;<sup><a href=""#references"">[4]</a></sup></p>
                  
                  <p>We will examine Western environmental histories more closely in <a href=""https://www.futurelearn.com/courses/remaking-nature/2/todo/7716"">Week 2</a>.</p>
                  
                  <blockquote>
                    <h2 id=""what-do-you-think""><strong>What do you think?</strong></h2>
                  
                    <p>Why might history be important in understanding contemporary environmental issues?</p>
                  </blockquote>
                  
                  <blockquote>
                    <h3 id=""further-reading""><strong>Further Reading</strong></h3>
                  
                    <p>For an example of environmental history, read this short essay, <a href=""http://insidestory.org.au/we-have-still-not-lived-long-enough/"">We Have Still Not Lived Long Enough</a> (1819 words), by Tom Griffiths on the 2009 &#8220;Black Saturday&#8221; Australian bushfires.</p>
                  </blockquote>
                  
                  <h3 id=""references"">References</h3>
                  
                  <ol>
                    <li>Stephen Dovers, &#8220;Australian Environmental History: introduction, review and principles,&#8221; in Stephen Dovers (ed.), <em>Australian Environmental History: Essays and Cases</em> (Oxford: Oxford University Press, 1994): p. 4.</li>
                    <li>Tom Griffiths, &#8220;<a href=""http://www.australianhumanitiesreview.org/archive/Issue-December-2007/EcoHumanities/EcoGriffiths.html"">The Humanities and and an Environmentally Sustainable Australia</a>&#8221;, <em>Australian Humanities Review</em>, (Issue 4, 2007).</li>
                    <li>Tom Griffiths, <em>Forests of Ash: An Environmental History</em> (Cambridge: Cambridge University Press, 2001): p. 195.</li>
                    <li>William Cronon, &#8220;A Place for Stories: Nature, History, and Narrative,&#8221; <em>The Journal of American History</em> (March, 1992): p. 1375.</li>
                  </ol>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia 2016</p>
                  </div>
                </div>
                ]"
"1.8","Political ecology","Video","07:38",458,"Week 1","2017-01-16","16 Jan","Week 1: What is Environmental Humanities?","https://www.futurelearn.com/courses/remaking-nature/2/steps/119873","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6075205/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6075205/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"1.9","Environmental philosophy","Article","","","Week 1","2017-01-16","16 Jan","Week 1: What is Environmental Humanities?","https://www.futurelearn.com/courses/remaking-nature/2/steps/151892","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>Environmental Philosophy gained prominence as a sub-discipline of philosophy in the 1970s, primarily in response to emerging environmental challenges.</p>
                  
                  <p>A range of different approaches to considering human environmental relations emerged in the sub-discipline, such as Ecofeminism (Val Plumwood), Animal Liberation (Peter Singer), the Land Ethic (Aldo Leopold) and Deep Ecology (Arne Naess). Within these approaches there was a marked shift away from anthropocentric &#8212; or human-centred &#8212; environmental ethics. In particular, these approaches advocated greater consideration of the moral status and intrinsic value of non-humans, rather than determining the value of non-human entities based on human needs and desires.</p>
                  
                  <p>The influential Australian Feminist Philosopher, Val Plumwood, writing on the legacy of environmental philosophy, states:</p>
                  
                  <blockquote>
                    <p><em>First appearing in academia in the area of value theory in the early 1970s, environmental philosophy has now made itself felt across the whole discipline of philosophy, taking in core areas such as political philosophy, justice ethics, history of philosophy, moral epistemology and metaphysics. In all these areas philosophers have exposed the dangerous logic of current frameworks that devalue and background the non-human world. Some have argued that our human-centredness weaves a dangerous set of illusions about the human condition right into the logic of our basic conceptual structures.</em><sup><a href=""#references"">[1]</a></sup></p>
                  </blockquote>
                  
                  <p>A key component of Plumwood&#8217;s environmental philosophy that has been widely adopted by environmental humanities scholars is her call to articulate human &#8220;embeddedness in and dependency on nature&#8221; through two &#8220;tasks&#8221;, which she sums up as &#8220;the tasks of (re) situating humans in ecological terms and non-humans in ethical terms&#8221;. <sup><a href=""#references"">[1]</a></sup></p>
                  
                  <p>For Plumwood these two tasks have both ethical and justice dimensions:</p>
                  
                  <blockquote>
                    <p><em>The inability or refusal to recognise the way non-humans contribute to or support our lives encourages us to starve them of resources. It has justice aspects because we refuse to give other species their share of the earth, and it has ethical aspects because we fail them in care, consideration and attention.</em> <sup><a href=""#references"">[1]</a></sup></p>
                  </blockquote>
                  
                  <p>Questions of ethics and justice are central to Environmental Humanities, prompting us to consider our human responsibilities when we understand ourselves as embedded with and dependent upon non-human others.</p>
                  
                  <p>We look more closely at anthropocentrism and human value systems in <a href=""https://www.futurelearn.com/courses/remaking-nature/2/todo/7718"">Week 3</a>.</p>
                  
                  <h3 id=""references"">References</h3>
                  <ol>
                    <li>Val Plumwood, &#8220;<a href=""http://www.australianhumanitiesreview.org/archive/Issue-May-2009/plumwood.html"">Nature in the Active Voice</a>,&#8221; Ecological Humanities (Issue 46, May 2009).</li>
                  </ol>
                  <div class=""body_copyright"">
                    <p>&#169; UNSW Australia, 2016</p>
                  </div>
                </div>
                ]"
"1.10","Eco-criticism","Video","04:08",248,"Week 1","2017-01-16","16 Jan","Week 1: What is Environmental Humanities?","https://www.futurelearn.com/courses/remaking-nature/2/steps/119916","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6076631/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6076631/download/hd"">HD</a>
                  </div>
                </div>
                ]"
