"step_number","title","type","duration","duration_secs","week_label","week_datetime","week_date","week_heading","step_url","step_content"
"1.1","Pre-course survey","Exercise","","","Week 1","2016-09-05","5 Sep","Week 1: A leap of faith","https://www.futurelearn.com/courses/through-engineers-eyes/2/steps/116711","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>Please take a minute to complete this pre-course survey. Your careful response will have a real impact on how courses like this are run. Thank you!</p>
                  
                  <p>Select the <strong>Launch</strong> button below to open the survey.</p>
                </div>
                ]"
"1.2","The ideas behind the course","Video","01:52",112,"Week 1","2016-09-05","5 Sep","Week 1: A leap of faith","https://www.futurelearn.com/courses/through-engineers-eyes/2/steps/96725","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6720065/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6720065/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"1.3","The flow of the course","Video","04:44",284,"Week 1","2016-09-05","5 Sep","Week 1: A leap of faith","https://www.futurelearn.com/courses/through-engineers-eyes/2/steps/96726","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6720073/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6720073/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"1.4","It’s all in ‘the vibe’","Discussion","","","Week 1","2016-09-05","5 Sep","Week 1: A leap of faith","https://www.futurelearn.com/courses/through-engineers-eyes/2/steps/96727","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>60 years of classic textbooks defined the traditional Engineering Mechanics course. They decided what should be in them and how to teach it. They still do.</p>
                  
                  <p>Online courses like this offer new ways of presenting Engineering Mechanics, and we&#8217;ve freed ourselves from the traditional course structure. So as well as Engineering Mechanics we have guest appearances from material science, mechanics of solids, and fluid mechanics - whatever is needed for supporting design activities, and for developing Engineers&#8217; Eyes.
                  Engineering Mechanics is based on mathematics. It&#8217;s an essential part of its magic. But we&#8217;ll keep the mathematics simple. You&#8217;ll need basic algebra and trigonometry. There is no calculus.</p>
                  
                  <p>We&#8217;ll live in the moment. But you can also use this course to prepare for future formal courses, or review what you have learnt in the past.</p>
                  
                  <p>The full suite of activities would take up to four hours a week, for seven weeks. But you can pick and choose which parts you would like to do.</p>
                  
                  <h3 id=""talking-points"">Talking points</h3>
                  <blockquote>
                    <ul>
                      <li>What are your reactions so far? For example: what segments appeal to you and why; what do you want to get from this course? Post your responses in the discussion below.</li>
                    </ul>
                  </blockquote>
                </div>
                ]"
"1.5","Check your understanding","Quiz","","","Week 1","2016-09-05","5 Sep","Week 1: A leap of faith","https://www.futurelearn.com/courses/through-engineers-eyes/2/steps/96728","[]"
"1.6","Experiments: static and dynamic loads","Video","06:55",415,"Week 1","2016-09-05","5 Sep","Week 1: A leap of faith","https://www.futurelearn.com/courses/through-engineers-eyes/2/steps/96729","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6720162/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6720162/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"1.7","Check your understanding","Quiz","","","Week 1","2016-09-05","5 Sep","Week 1: A leap of faith","https://www.futurelearn.com/courses/through-engineers-eyes/2/steps/96731","[]"
"1.8","Analysis: static and dynamic loads","Video","04:15",255,"Week 1","2016-09-05","5 Sep","Week 1: A leap of faith","https://www.futurelearn.com/courses/through-engineers-eyes/2/steps/96732","[<div class=""video-options"">
                  <div class=""video-options__transcript"">
                    <a href=""#transcript-en"">View transcript</a>
                  </div>
                  <div class=""video-options__video"">
                    Download video:
                    <a class=""download"" data-video-quality=""SD"" href=""//view.vzaar.com/6720177/download"">standard</a>
                    or
                    <a class=""download"" data-video-quality=""HD"" href=""//view.vzaar.com/6720177/download/hd"">HD</a>
                  </div>
                </div>
                ]"
"1.9","Retro tutorial - Week 1","Article","","","Week 1","2016-09-05","5 Sep","Week 1: A leap of faith","https://www.futurelearn.com/courses/through-engineers-eyes/2/steps/96733","[<div class=""a-text-context a-text-context--bold-intro"">
                  <p>There&#8217;s no better way to consolidate learning in Engineering Mechanics than quietly working through problems using pencil and paper (that&#8217;s why we call this a &#8216;Retro Tutorial&#8217;). It can be satisfying too.</p>
                  
                  <p>&#8216;Retro&#8217; means a modern version of an older style, like a modern car based on a classic from a past era. Tutorial means questions for you to practise your new skills on. You will do them on paper with a pencil and a scientific calculator.</p>
                  
                  <p>This tutorial is mainly about springs. If you do all the questions it might take <strong>45 minutes</strong>.</p>
                  
                  <p><strong>Download the tutorial in the Downloads section below and work through the questions.</strong>
                  It includes solutions. It&#8217;s probably best if you try the problem first before looking at the solution. We find that those who look at the solution and decide &#8220;I could have done that&#8221; are often kidding themselves.</p>
                  
                  <h3 id=""talking-points"">Talking points</h3>
                  <blockquote>
                    <ul>
                      <li>What are your thoughts on the Retro Tutorial?</li>
                    </ul>
                  </blockquote>
                </div>
                ]"
"1.10","Check your understanding","Quiz","","","Week 1","2016-09-05","5 Sep","Week 1: A leap of faith","https://www.futurelearn.com/courses/through-engineers-eyes/2/steps/96734","[]"
